1780957219.5574, 0.000066,False
1780957219.5650, 0.004143,False
1780957219.5700, 0.001942,False
1780957219.5769, 0.010102,False
1780957219.5812, 0.008204,False
1780957219.8030, 0.001354,False
1780957219.8114, 0.004437,False
1780957219.8165, 0.002573,False
1780957219.8211, 0.000790,False
1780957219.8265, 0.009102,False
1780957219.8313, 0.007216,False
1780957219.8357, 0.004797,False
1780957219.8402, 0.002809,False
1780957220.0627, 0.000768,False
1780957220.0672, 0.009265,False
1780957220.0717, 0.007152,False
1780957220.0764, 0.005250,False
1780957220.0808, 0.003119,False
1780957220.0851, 0.001800,False
1780957220.0895, 0.009753,False
1780957220.0957, 0.007565,False
1780957220.3177, 0.005629,False
1780957220.3225, 0.003432,False
1780957220.3282, 0.000961,False
1780957220.3332, 0.008925,False
1780957220.3377, 0.007009,False
1780957220.3427, 0.005092,False
1780957220.3471, 0.003411,False
1780957220.3513, 0.001306,False
1780957220.5725, 0.009502,False
1780957220.5772, 0.007897,False
1780957220.5819, 0.006043,False
1780957220.5875, 0.004131,False
1780957220.5924, 0.002287,False
1780957220.5968, 0.009935,False
1780957220.6017, 0.008001,False
1780957220.6062, 0.006594,False
1780957220.8378, 0.004738,False
1780957220.8432, 0.002749,False
1780957220.8476, 0.000464,False
1780957220.8521, 0.008173,False
1780957220.8565, 0.006363,False
1780957220.8612, 0.004472,False
1780957220.8658, 0.002628,False
1780957220.8703, 0.000816,False
1780957220.8749, 0.000122,False
1780957221.1020, 0.007100,False
1780957221.1066, 0.005093,False
1780957221.1113, 0.003391,False
1780957221.1157, 0.001628,False
1780957221.1201, 0.009976,False
1780957221.1252, 0.007951,False
1780957221.1296, 0.001269,False
1780957221.1362, 0.004401,False
1780957221.3511, 0.002629,False
1780957221.3557, 0.000703,False
1780957221.3604, 0.008929,False
1780957221.3654, 0.007116,False
1780957221.3700, 0.005265,False
1780957221.3750, 0.003594,False
1780957221.3794, 0.001945,False
1780957221.6021, 0.009865,False
1780957221.6074, 0.008058,False
1780957221.6126, 0.005865,False
1780957221.6178, 0.003886,False
1780957221.6230, 0.002109,False
1780957221.6282, 0.010149,False
1780957221.6337, 0.008333,False
1780957221.6392, 0.006501,False
1780957221.6437, 0.004756,False
1780957221.8716, 0.003016,False
1780957221.8770, 0.001141,False
1780957221.8817, 0.008961,False
1780957221.8861, 0.007380,False
1780957221.8911, 0.005937,False
1780957221.8957, 0.003963,False
1780957221.9002, 0.001838,False
1780957221.9049, 0.010160,False
1780957222.0170, 0.007830,False
1780957222.1323, 0.006015,False
1780957222.2472, 0.004199,False
1780957222.2521, 0.002423,False
1780957222.2576, 0.000685,False
1780957222.2622, 0.008453,False
1780957222.2667, 0.006543,False
1780957222.2712, 0.004852,False
1780957222.3836, 0.003069,False
1780957222.3881, 0.000949,False
1780957222.3930, 0.009288,False
1780957222.3976, 0.007400,False
1780957222.4018, 0.000120,False
1780957222.4083, 0.002994,False
1780957222.4130, 0.001392,False
1780957222.4173, 0.009757,False
1780957222.6286, 0.007926,False
1780957222.6335, 0.006187,False
1780957222.6379, 0.004473,False
1780957222.6423, 0.002345,False
1780957222.6469, 0.000474,False
1780957222.6512, 0.002993,False
1780957222.6577, 0.006240,False
1780957222.6620, 0.003926,False
1780957222.8928, 0.002061,False
1780957222.8976, 0.000272,False
1780957222.9038, 0.008126,False
1780957222.9089, 0.005758,False
1780957222.9135, 0.004436,False
1780957222.9179, 0.002618,False
1780957222.9227, 0.000805,False
1780957222.9273, 0.008863,False
1780957223.0332, 0.006769,False
1780957223.1481, 0.004843,False
1780957223.1529, 0.002998,False
1780957223.1579, 0.001172,False
1780957223.1624, 0.009378,False
1780957223.1667, 0.007614,False
1780957223.1711, 0.005685,False
1780957223.1757, 0.003390,False
1780957223.4012, 0.001642,False
1780957223.4061, 0.009752,False
1780957223.4123, 0.007798,False
1780957223.4170, 0.006208,False
1780957223.4215, 0.004361,False
1780957223.4267, 0.002436,False
1780957223.4311, 0.010196,False
1780957223.4357, 0.008123,False
1780957223.6548, 0.005967,False
1780957223.6593, 0.004203,False
1780957223.6640, 0.002244,False
1780957223.6695, 0.000344,False
1780957223.6745, 0.008555,False
1780957223.6789, 0.006562,False
1780957223.6834, 0.004930,False
1780957223.6875, 0.002649,False
1780957223.9257, 0.000522,False
1780957223.9303, 0.000138,False
1780957223.9369, 0.006454,False
1780957223.9417, 0.004589,False
1780957223.9461, 0.002590,False
1780957223.9504, 0.000868,False
1780957223.9547, 0.008765,False
1780957223.9591, 0.006369,False
1780957224.1813, 0.005072,False
1780957224.1861, 0.003235,False
1780957224.1914, 0.001269,False
1780957224.1962, 0.009215,False
1780957224.2005, 0.002116,False
1780957224.2084, 0.005309,False
1780957224.2135, 0.003390,False
1780957224.2181, 0.001093,False
1780957224.4335, 0.009186,False
1780957224.4390, 0.007472,False
1780957224.4450, 0.005771,False
1780957224.4496, 0.003591,False
1780957224.4541, 0.001469,False
1780957224.4591, 0.009664,False
1780957224.4635, 0.007498,False
1780957224.4679, 0.005681,False
