Timestamp,TP,FP,FN,Precision,FNR
1781293043.7079344,4,1,0,0.8000,0.0000
1781293044.7215147,5,1,0,0.8333,0.0000
1781293045.7350547,6,1,0,0.8571,0.0000
1781293046.6949077,7,1,0,0.8750,0.0000
1781293047.7055514,8,1,0,0.8889,0.0000
1781293048.718834,9,1,0,0.9000,0.0000
1781293049.6805916,10,1,0,0.9091,0.0000
1781293050.6911654,11,1,0,0.9167,0.0000
1781293051.7036595,12,1,0,0.9231,0.0000
1781293052.7181048,13,1,0,0.9286,0.0000
1781293053.7316697,14,1,0,0.9333,0.0000
1781293054.6944947,15,1,0,0.9375,0.0000
1781293055.7060294,16,1,0,0.9412,0.0000
1781293056.719198,17,1,0,0.9444,0.0000
1781293057.7325983,18,1,0,0.9474,0.0000
1781293058.6951792,19,1,0,0.9500,0.0000
1781293059.7064705,20,1,0,0.9524,0.0000
1781293060.7196612,21,1,0,0.9545,0.0000
1781293061.730553,22,1,0,0.9565,0.0000
1781293062.6929536,23,1,0,0.9583,0.0000
1781293063.7048697,24,1,0,0.9600,0.0000
1781293064.7179043,25,1,0,0.9615,0.0000
1781293065.730411,26,1,0,0.9630,0.0000
1781293066.7462308,27,1,0,0.9643,0.0000
1781293067.7090511,28,1,0,0.9655,0.0000
1781293068.7225704,29,1,0,0.9667,0.0000
1781293069.7332923,30,1,0,0.9677,0.0000
1781293070.6941025,31,1,0,0.9688,0.0000
1781293071.7078104,32,1,0,0.9697,0.0000
1781293072.7181091,33,1,0,0.9706,0.0000
1781293073.729871,34,1,0,0.9714,0.0000
1781293074.7444484,35,1,0,0.9722,0.0000
1781293075.7078114,36,1,0,0.9730,0.0000
1781293076.719367,37,1,0,0.9737,0.0000
1781293077.7310097,38,1,0,0.9744,0.0000
1781293078.743504,39,1,0,0.9750,0.0000
1781293079.7560525,40,1,0,0.9756,0.0000
1781293080.7163591,41,1,0,0.9762,0.0000
1781293081.727969,42,1,0,0.9767,0.0000
1781293082.740215,43,1,0,0.9773,0.0000
1781293083.7030482,44,1,0,0.9778,0.0000
1781293084.7137868,45,1,0,0.9783,0.0000
1781293085.7261508,46,1,0,0.9787,0.0000
1781293086.7404277,47,1,0,0.9792,0.0000
1781293087.754608,48,1,0,0.9796,0.0000
1781293088.7161539,49,1,0,0.9800,0.0000
1781293089.7280476,50,1,0,0.9804,0.0000
1781293090.742954,51,1,0,0.9808,0.0000
1781293091.7553751,52,1,0,0.9811,0.0000
1781293092.7177503,53,1,0,0.9815,0.0000
1781293096.367252,0,1,0,0.0000,0.0000
1781293104.944131,1,1,0,0.5000,0.0000
1781293105.9559488,2,1,0,0.6667,0.0000
1781293106.96766,3,1,0,0.7500,0.0000
1781293107.9293916,4,1,0,0.8000,0.0000
1781293108.941237,5,1,0,0.8333,0.0000
1781293109.9522145,6,1,0,0.8571,0.0000
1781293110.9656215,7,1,0,0.8750,0.0000
1781293111.9272213,8,1,0,0.8889,0.0000
1781293112.9389956,9,1,0,0.9000,0.0000
1781293113.9500823,10,1,0,0.9091,0.0000
1781293114.9603784,11,1,0,0.9167,0.0000
1781293115.9224243,12,1,0,0.9231,0.0000
1781293116.9339647,13,1,0,0.9286,0.0000
1781293117.9459877,14,1,0,0.9333,0.0000
1781293118.9590812,15,1,0,0.9375,0.0000
1781293119.971846,16,1,0,0.9412,0.0000
1781293120.936845,17,1,0,0.9444,0.0000
1781293121.9512572,18,1,0,0.9474,0.0000
1781293122.9641898,19,1,0,0.9500,0.0000
1781293123.9329875,20,1,0,0.9524,0.0000
1781293127.8804634,0,1,0,0.0000,0.0000
1781293137.410262,1,1,0,0.5000,0.0000
1781293138.3712986,2,1,0,0.6667,0.0000
1781293139.3856635,3,1,0,0.7500,0.0000
1781293140.3980896,4,1,0,0.8000,0.0000
1781293141.4133184,5,1,0,0.8333,0.0000
1781293142.3747454,6,1,0,0.8571,0.0000
1781293143.38664,7,1,0,0.8750,0.0000
1781293144.3970757,8,1,0,0.8889,0.0000
1781293145.4117246,9,1,0,0.9000,0.0000
1781293146.3760068,10,1,0,0.9091,0.0000
1781293147.389061,11,1,0,0.9167,0.0000
1781293148.401781,12,1,0,0.9231,0.0000
1781293149.4130628,13,1,0,0.9286,0.0000
1781293150.3749933,14,1,0,0.9333,0.0000
1781293151.3897138,15,1,0,0.9375,0.0000
1781293152.4041564,16,1,0,0.9412,0.0000
1781293153.417518,17,1,0,0.9444,0.0000
1781293154.4297588,18,1,0,0.9474,0.0000
1781293155.3926044,19,1,0,0.9500,0.0000
1781293156.4055738,20,1,0,0.9524,0.0000
1781293157.4173224,21,1,0,0.9545,0.0000
1781293158.3801205,22,1,0,0.9565,0.0000
1781293159.3952346,23,1,0,0.9583,0.0000
1781293160.4093685,24,1,0,0.9600,0.0000
1781293161.4235036,25,1,0,0.9615,0.0000
1781293162.435877,26,1,0,0.9630,0.0000
1781293163.3989446,27,1,0,0.9643,0.0000
1781293164.413179,28,1,0,0.9655,0.0000
1781293165.4250443,29,1,0,0.9667,0.0000
1781293166.3879402,30,1,0,0.9677,0.0000
1781293172.3689594,0,1,0,0.0000,0.0000
1781293181.894141,1,1,0,0.5000,0.0000
1781293182.9055643,2,1,0,0.6667,0.0000
1781293183.866839,3,1,0,0.7500,0.0000
1781293184.8781438,4,1,0,0.8000,0.0000
1781293185.8893416,5,1,0,0.8333,0.0000
1781293186.9013672,6,1,0,0.8571,0.0000
1781293187.914439,7,1,0,0.8750,0.0000
1781293188.875659,8,1,0,0.8889,0.0000
1781293189.888005,9,1,0,0.9000,0.0000
1781293190.8994892,10,1,0,0.9091,0.0000
1781293191.911743,11,1,0,0.9167,0.0000
1781293192.8698692,12,1,0,0.9231,0.0000
1781293193.8814902,13,1,0,0.9286,0.0000
1781293194.8929298,14,1,0,0.9333,0.0000
1781293195.9061556,15,1,0,0.9375,0.0000
1781293196.9194303,16,1,0,0.9412,0.0000
1781293197.8802109,17,1,0,0.9444,0.0000
1781293198.891957,18,1,0,0.9474,0.0000
1781293199.9045582,19,1,0,0.9500,0.0000
1781293200.9181476,20,1,0,0.9524,0.0000
1781293201.878128,21,1,0,0.9545,0.0000
1781293202.8902247,22,1,0,0.9565,0.0000
1781293203.9027693,23,1,0,0.9583,0.0000
1781293204.9155402,24,1,0,0.9600,0.0000
1781293205.876197,25,1,0,0.9615,0.0000
1781293206.8865476,26,1,0,0.9630,0.0000
1781293207.8981738,27,1,0,0.9643,0.0000
1781293208.9098592,28,1,0,0.9655,0.0000
1781293209.921109,29,1,0,0.9667,0.0000
1781293210.8813696,30,1,0,0.9677,0.0000
1781293211.8918924,31,1,0,0.9688,0.0000
1781293212.9049842,32,1,0,0.9697,0.0000
1781293213.9171278,33,1,0,0.9706,0.0000
1781293214.9296439,34,1,0,0.9714,0.0000
1781293215.8903012,35,1,0,0.9722,0.0000
1781293216.9022655,36,1,0,0.9730,0.0000
1781293217.914169,37,1,0,0.9737,0.0000
1781293218.926304,38,1,0,0.9744,0.0000
1781293219.885979,39,1,0,0.9750,0.0000
1781293220.8957627,40,1,0,0.9756,0.0000
1781293221.908385,41,1,0,0.9762,0.0000
1781293222.9181275,42,1,0,0.9767,0.0000
1781293223.9285407,43,1,0,0.9773,0.0000
1781293253.6287363,44,1,0,0.9778,0.0000
1781293254.6401162,45,1,0,0.9783,0.0000
1781293255.6026926,46,1,0,0.9787,0.0000
1781293256.613875,47,1,0,0.9792,0.0000
1781293257.6259532,48,1,0,0.9796,0.0000
1781293258.6363714,49,1,0,0.9800,0.0000
1781293259.5981057,50,1,0,0.9804,0.0000
1781293260.609185,51,1,0,0.9808,0.0000
1781293261.6231158,52,1,0,0.9811,0.0000
1781293262.6341426,53,1,0,0.9815,0.0000
1781293263.6458578,54,1,0,0.9818,0.0000
1781293264.6066062,55,1,0,0.9821,0.0000
1781293265.6168203,56,1,0,0.9825,0.0000
1781293266.6279576,57,1,0,0.9828,0.0000
1781293267.63945,58,1,0,0.9831,0.0000
1781293268.6495686,59,1,0,0.9833,0.0000
1781293269.6144257,60,1,0,0.9836,0.0000
1781293270.6257257,61,1,0,0.9839,0.0000
1781293271.6362946,62,1,0,0.9841,0.0000
1781293272.6487,63,1,0,0.9844,0.0000
1781293273.6100116,64,1,0,0.9846,0.0000
1781293274.6225321,65,1,0,0.9848,0.0000
1781293275.6344702,66,1,0,0.9851,0.0000
1781293276.644555,67,1,0,0.9853,0.0000
1781293277.6058745,68,1,0,0.9855,0.0000
1781293282.2462046,0,1,0,0.0000,0.0000
1781293309.2681592,1,1,0,0.5000,0.0000
1781293310.2805989,2,1,0,0.6667,0.0000
1781293311.291588,3,1,0,0.7500,0.0000
1781293312.3033974,4,1,0,0.8000,0.0000
1781293313.3157413,5,1,0,0.8333,0.0000
1781293314.2762885,6,1,0,0.8571,0.0000
1781293315.2900927,7,1,0,0.8750,0.0000
1781293316.3025768,8,1,0,0.8889,0.0000
1781293317.3145912,9,1,0,0.9000,0.0000
1781293318.276448,10,1,0,0.9091,0.0000
1781293319.2848244,11,1,0,0.9167,0.0000
1781293320.2976992,12,1,0,0.9231,0.0000
1781293321.309862,13,1,0,0.9286,0.0000
1781293322.2720735,14,1,0,0.9333,0.0000
1781293323.2839403,15,1,0,0.9375,0.0000
1781293324.2939255,16,1,0,0.9412,0.0000
1781293325.3045943,17,1,0,0.9444,0.0000
1781293326.2677283,18,1,0,0.9474,0.0000
1781293327.280289,19,1,0,0.9500,0.0000
1781293328.2916439,20,1,0,0.9524,0.0000
1781293329.3041897,21,1,0,0.9545,0.0000
1781293330.3161697,22,1,0,0.9565,0.0000
1781293331.3277767,23,1,0,0.9583,0.0000
1781293332.2905257,24,1,0,0.9600,0.0000
1781293333.3042927,25,1,0,0.9615,0.0000
1781293337.2335114,0,1,0,0.0000,0.0000
1781293344.6458158,1,1,0,0.5000,0.0000
1781293345.6563432,2,1,0,0.6667,0.0000
1781293346.6663501,3,1,0,0.7500,0.0000
1781293347.627873,4,1,0,0.8000,0.0000
1781293348.6396093,5,1,0,0.8333,0.0000
1781293349.6528153,6,1,0,0.8571,0.0000
1781293350.6651626,7,1,0,0.8750,0.0000
1781293351.6263108,8,1,0,0.8889,0.0000
1781293352.6376846,9,1,0,0.9000,0.0000
1781293353.6502426,10,1,0,0.9091,0.0000
1781293354.6115935,11,1,0,0.9167,0.0000
1781293365.008082,12,1,0,0.9231,0.0000
1781293366.018124,13,1,0,0.9286,0.0000
1781293367.0301132,14,1,0,0.9333,0.0000
1781293367.9906163,15,1,0,0.9375,0.0000
1781293369.0020254,16,1,0,0.9412,0.0000
1781293370.0150628,17,1,0,0.9444,0.0000
1781293371.0262551,18,1,0,0.9474,0.0000
1781293372.038582,19,1,0,0.9500,0.0000
1781293373.0000026,20,1,0,0.9524,0.0000
1781293374.0114758,21,1,0,0.9545,0.0000
1781293375.0238473,22,1,0,0.9565,0.0000
1781293376.0367439,23,1,0,0.9583,0.0000
1781293376.99955,24,1,0,0.9600,0.0000
1781293378.0090702,25,1,0,0.9615,0.0000
1781293379.0184782,26,1,0,0.9630,0.0000
1781293380.0319343,27,1,0,0.9643,0.0000
1781293381.043406,28,1,0,0.9655,0.0000
1781293382.0045395,29,1,0,0.9667,0.0000
1781293383.0150657,30,1,0,0.9677,0.0000
1781293384.0281346,31,1,0,0.9688,0.0000
1781293385.0391445,32,1,0,0.9697,0.0000
1781293386.000853,33,1,0,0.9706,0.0000
1781293387.0131679,34,1,0,0.9714,0.0000
1781293388.0243175,35,1,0,0.9722,0.0000
1781293389.0369608,36,1,0,0.9730,0.0000
1781293390.0494492,37,1,0,0.9737,0.0000
1781293391.010727,38,1,0,0.9744,0.0000
1781293392.0218885,39,1,0,0.9750,0.0000
1781293393.0322003,40,1,0,0.9756,0.0000
1781293394.0475805,41,1,0,0.9762,0.0000
1781293395.0088704,42,1,0,0.9767,0.0000
1781293396.0205305,43,1,0,0.9773,0.0000
1781293397.0323906,44,1,0,0.9778,0.0000
1781293398.0442765,45,1,0,0.9783,0.0000
1781293399.007324,46,1,0,0.9787,0.0000
1781293400.0191004,47,1,0,0.9792,0.0000
1781293401.0314636,48,1,0,0.9796,0.0000
1781293402.0406692,49,1,0,0.9800,0.0000
1781293403.0003853,50,1,0,0.9804,0.0000
1781293404.012636,51,1,0,0.9808,0.0000
1781293405.0256903,52,1,0,0.9811,0.0000
1781293484.3596318,1,0,0,1.0000,0.0000
1781293485.3725805,2,0,0,1.0000,0.0000
1781293486.3853233,3,0,0,1.0000,0.0000
1781293487.3467538,4,0,0,1.0000,0.0000
1781293488.3587954,5,0,0,1.0000,0.0000
1781293489.3717651,6,0,0,1.0000,0.0000
1781293490.385219,7,0,0,1.0000,0.0000
1781293491.3977132,8,0,0,1.0000,0.0000
1781293492.3592927,9,0,0,1.0000,0.0000
1781293493.373302,10,0,0,1.0000,0.0000
